,GeoType,GeoName,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,gwvoteimp,gwvoteimpOppose,teachGW,teachGWOppose,priority,priorityOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose,Areaname,LND010200D,isCounty,POP,totalvotes,other_votes,democrat_votes,republican_votes,republican_pct,vote_color,PopDensity (pop/sq mi),%Democrat,%Republican,Abs_Difference,Political_Affiliation
46045,County,"Edmunds County, South Dakota",32.202,67.693,58.496,41.451,61.524,38.518,44.427,18.434,44.795,17.375999999999998,52.173,22.886,53.26600000000001,14.21,64.527,11.993,58.363,13.029000000000002,69.711,29.474,58.464,38.961,55.417,43.63399999999999,33.365,65.956,83.39200000000002,15.626,78.79899999999998,19.949,26.501,73.888,51.792,36.119,71.09100000000002,28.586,43.11600000000001,27.885,65.55199999999999,16.537,51.633,35.654,54.495,26.665,55.485,44.505,34.217,57.032,54.485,37.132,58.351000000000006,29.933000000000003,67.113,24.59,67.945,23.087,47.99100000000001,52.00899999999999,56.947,7.741,"Edmunds, SD",1151.16,True,3829.0,1918.0,105.0,380.0,1433.0,0.7471,red,3.3262100837416164,19.81230448383733,74.71324296141815,54.900938477580816,Repub
46047,County,"Fall River County, South Dakota",35.647,64.222,62.875,37.216,64.67699999999999,35.559,46.965,16.875,47.502,15.630999999999998,56.233,19.891,55.934,12.699000000000002,66.497,11.01,61.08,11.682,71.671,27.467,59.984,37.49800000000001,52.625,46.40600000000001,30.691,68.492,84.68,14.27,79.85600000000002,18.933,27.614,72.803,54.804,33.044000000000004,73.429,26.271,46.923,25.576,68.623,14.837,54.644,32.662,57.521,24.571,59.029,40.98,37.939,54.54600000000001,58.393,34.207,61.851000000000006,27.575,70.357,21.983,70.679,21.406,51.352,48.648,60.19300000000001,6.916,"Fall River, SD",1749.14,True,6713.0,3563.0,231.0,821.0,2511.0,0.7047,red,3.837886046857312,23.042380016839743,70.47431939376929,47.43193937692955,Repub
46049,County,"Faulk County, South Dakota",35.399,64.457,61.33,39.056,64.612,35.802,46.40600000000001,16.519000000000002,45.967,16.195,55.42100000000001,21.012,55.929,12.646,68.066,10.982,62.346,11.483,70.672,28.577,60.194,37.61,55.353,43.785,31.719,67.676,84.787,14.368,79.396,19.625,28.382,72.314,52.85,34.995,72.467,27.456,45.625,26.366,68.077,15.253,54.609,33.145,56.14100000000001,25.659,58.018,41.92,37.797,55.548,58.494,34.76,61.594,27.887,70.204,22.888,71.003,21.515,50.75100000000001,49.249,59.432,7.142,"Faulk, SD",1005.69,True,2299.0,1118.0,56.0,204.0,858.0,0.7674,red,2.285992701528304,18.246869409660107,76.74418604651163,58.49731663685152,Repub
46051,County,"Grant County, South Dakota",27.503,72.352,59.51300000000001,39.19,54.051,45.764,44.487,15.962,42.172,17.167,51.074,22.811,53.785,13.304,66.351,10.636,58.107,11.504,69.083,30.47,57.94300000000001,40.57,64.333,34.75,36.351,63.949,83.449,16.062,78.77600000000002,20.338,20.681,79.344,48.615,40.847,72.663,27.426,36.358,28.798,59.033,16.987000000000002,49.245,37.26300000000001,44.684,28.684,52.752,47.402,34.176,54.823,54.666,34.325,57.095,28.101,66.105,24.054,66.19,24.15,46.133,53.869,51.238,7.4129999999999985,"Grant, SD",687.91,True,7052.0,3564.0,211.0,971.0,2382.0,0.6684,red,10.251341018447182,27.24466891133558,66.83501683501683,39.59034792368125,Repub
46053,County,"Gregory County, South Dakota",30.001,69.883,58.37600000000001,41.554,58.105,41.893,43.00100000000001,18.57,40.494,19.588,49.034,24.281,50.037,14.948,63.379,12.716,56.882,13.714,66.855,32.262,57.327,40.808,63.053,35.98900000000001,38.841,60.679,83.066,16.351,77.34,21.768,23.966,76.081,44.492,43.71100000000001,68.528,31.193,37.732,31.46,61.463,18.654,47.899,39.481,45.812,30.759,51.669,48.338,33.868,57.31399999999999,52.898,38.397,55.636,31.697,64.171,27.222,65.04,26.386,45.875,54.125,54.25899999999999,7.997000000000001,"Gregory, SD",1053.45,True,4185.0,2091.0,100.0,391.0,1600.0,0.7652,red,3.9726612558735583,18.69918699186992,76.51841224294596,57.819225251076034,Repub
46055,County,"Haakon County, South Dakota",28.802,71.06,55.441,44.968,55.386,45.00100000000001,40.631,19.654,38.514,20.734,46.812,26.081,48.323,16.069000000000006,61.435,13.612,55.354,14.703,64.84899999999999,34.492,54.119,43.834,64.381,34.615,39.825,59.534,81.689,17.793,75.49,23.703000000000007,24.012,76.34100000000002,43.429,43.848,65.798,34.021,36.097,33.566,58.864,20.608,45.93,40.736,43.82899999999999,31.537,48.804,51.137,32.651,58.877,51.497,40.206,53.37,34.065,62.20399999999999,29.594,63.243,28.147,43.993,56.007,51.389,8.562000000000001,"Haakon, SD",1827.22,True,1899.0,1044.0,31.0,77.0,936.0,0.8966,red,1.0392837206247745,7.375478927203065,89.65517241379311,82.27969348659005,Repub
46057,County,"Hamlin County, South Dakota",31.053,68.82,60.015,39.945,59.562,40.667,44.26300000000001,17.038,42.137,17.803,51.36600000000001,22.732,53.069,13.483,65.633,11.597,59.302,12.237,68.568,30.735,58.36,39.833,61.535,37.538,36.438,63.291,83.715,15.717,77.98899999999998,21.251,25.076,75.263,47.88399999999999,40.197,71.077,28.874,39.883,29.299,63.232,16.988,50.411,37.126,48.152,28.246,53.841,46.166,35.642,56.125,55.66,35.961,57.787,29.719,66.436,25.46,67.34899999999999,24.355,47.594,52.40600000000001,55.18,7.456,"Hamlin, SD",537.96,True,6164.0,2762.0,156.0,555.0,2051.0,0.7426,red,11.458100974050113,20.09413468501086,74.25778421433745,54.16364952932659,Repub
46059,County,"Hand County, South Dakota",32.012,67.88600000000001,58.533,41.722,59.999,40.249,43.295,18.263,41.037,19.165,50.255,23.859,51.173,14.461,64.689,12.283,58.565,13.157,67.563,31.694000000000006,58.044,40.208,61.804,37.364,37.646,61.93899999999999,83.807,15.651,77.804,21.435,26.706,73.668,46.021,42.062,69.12899999999999,30.731,38.667,31.234,63.102,18.183,49.129,38.4,48.554,30.0,52.49800000000001,47.492,34.234,58.371,53.944,38.619,56.676,31.766,65.46,27.026,66.461,25.812,46.648,53.352,55.729,7.8889999999999985,"Hand, SD",1440.21,True,3191.0,1818.0,93.0,334.0,1391.0,0.7651,red,2.2156491067274917,18.371837183718373,76.51265126512651,58.14081408140814,Repub
46061,County,"Hanson County, South Dakota",29.218000000000004,70.691,58.25100000000001,41.4,56.895,43.042,43.272,17.954,40.74,19.168,49.187,24.137,50.628,14.589,64.234,12.1,57.265,13.192,67.763,31.521,57.83,40.475,63.653,35.48900000000001,38.697,61.143,83.37200000000001,16.125,78.045,21.107,23.877,76.234,45.048,43.606,69.256,30.56,36.593,31.643,60.86600000000001,18.851,47.732,39.564,45.299,31.275,51.221,48.809,32.841,58.173,52.328,38.723,55.21,31.84,64.32,27.009,64.953,26.468000000000004,45.16,54.84,53.468,8.01,"Hanson, SD",435.64,True,3453.0,2006.0,85.0,424.0,1497.0,0.7463,red,7.9262693967496105,21.136590229312063,74.6261216350947,53.48953140578264,Repub
46063,County,"Harding County, South Dakota",34.074,65.753,56.398,44.786,59.402,41.658,41.913,18.217,40.636,18.693,50.453,24.558000000000003,51.82899999999999,14.647,64.585,12.447,59.494,12.902,65.872,33.785,55.511,42.5,60.36,38.817,35.414,63.978,82.97,16.533,75.892,23.598000000000006,28.456,72.525,48.912,38.054,68.21300000000001,31.955,40.52,30.996,63.51,17.874000000000006,50.074,36.343,50.905,27.424,52.801,47.13800000000001,36.057,58.056,56.628,37.429,58.234,31.503,66.514,27.558000000000003,67.707,25.255,47.354,52.645,54.827,7.893,"Harding, SD",2677.58,True,1298.0,770.0,37.0,38.0,695.0,0.9026,red,0.4847660947572062,4.935064935064935,90.25974025974025,85.32467532467533,Repub
46065,County,"Hughes County, South Dakota",31.835,68.096,61.15600000000001,38.314,61.181,38.393,45.151,17.849,42.058,18.868,51.698,22.552,51.54600000000001,14.078,65.35,11.966,58.56800000000001,13.036,68.851,30.029,61.081,37.298,62.06100000000001,37.101,38.933,60.666,84.569,14.853,79.42,19.697,24.762,74.806,44.587,44.76300000000001,71.033,28.512,38.744,29.631,64.737,16.872,49.279,38.634,47.485,30.692,54.682,45.35,34.465,56.565,53.429,37.838,57.304,30.547,65.90899999999999,25.132,66.618,25.017,47.442,52.557,57.529,7.577000000000001,"Hughes, SD",800.29,True,17526.0,8175.0,551.0,2450.0,5174.0,0.6329,red,21.89956140898925,29.96941896024465,63.29051987767584,33.321100917431195,Repub
46067,County,"Hutchinson County, South Dakota",32.299,67.574,60.077,40.034,61.153,39.064,44.101000000000006,17.436,41.947,18.11,51.456,22.722,52.605,13.639,65.475,11.765,59.428,12.402,68.273,30.922,58.74100000000001,39.441,60.702,38.415,36.386,63.173,83.869,15.513,77.971,21.26,26.119,74.23899999999998,47.396,40.571,70.532,29.36,40.429,29.608,63.975,16.776,50.46100000000001,37.194,49.236,28.213,54.372,45.624,35.696,56.38800000000001,55.497,36.421,57.862,29.933000000000003,66.35,25.602,67.439,24.282,48.22,51.78,56.297,7.496,"Hutchinson, SD",814.37,True,7291.0,3365.0,156.0,692.0,2517.0,0.748,red,8.952932942028806,20.564635958395243,74.79940564635959,54.234769687964345,Repub
46069,County,"Hyde County, South Dakota",34.438,65.407,61.841,38.705,63.367,37.343,45.288,16.209,43.532,16.623,53.817,21.567,55.197,12.616,67.195,11.295,61.708,11.499,69.36399999999999,30.006,59.142,39.011,58.747,40.359,33.518,65.992,84.536,14.857,78.067,21.315,27.319000000000006,73.469,50.841,36.654,72.28,27.77,43.514,27.382,66.408,15.26,53.415,34.289,52.61,25.524,56.628,43.358,38.744,54.76,59.344,33.801,60.86600000000001,28.006,69.014,24.168000000000006,70.27600000000001,22.406,50.485,49.514,58.111,6.877999999999999,"Hyde, SD",866.59,True,1301.0,690.0,22.0,125.0,543.0,0.787,red,1.5012866522807786,18.115942028985508,78.69565217391305,60.57971014492754,Repub
46071,County,"Jackson County, South Dakota",36.843,62.858,66.863,33.12,66.982,33.279,49.631,14.229,47.18600000000001,14.498,57.65600000000001,18.682,58.548,11.003,69.66,10.478,63.928,10.132,70.789,28.069000000000006,62.81,34.929,54.399,44.305,30.632,68.652,85.47200000000002,13.538,79.336,19.609,23.255,76.285,54.35,33.669000000000004,75.20100000000002,24.562,49.275,22.284,70.119,12.097,57.86,29.797,55.358,22.429,62.74100000000001,37.3,44.83600000000001,47.973,64.569,27.951,66.46600000000001,22.708,72.487,19.991,73.836,18.771,55.483,44.517,61.662,5.607,"Jackson, SD",1871.24,True,3344.0,1095.0,50.0,323.0,722.0,0.6594,red,1.7870502981979863,29.497716894977167,65.93607305936074,36.43835616438357,Repub
46073,County,"Jerauld County, South Dakota",33.954,65.937,63.393,36.386,65.509,34.471,47.352,16.67,47.81800000000001,15.485,56.253,19.71,56.905,12.179,67.562,10.837,61.473,11.547,71.968,27.049,60.925,36.544,52.559,46.467,31.222,68.058,84.456,14.476,79.884,18.885,26.775,73.579,54.195,33.74,73.991,25.679,47.51600000000001,23.988000000000003,68.16199999999999,14.186,55.099,33.079,56.57899999999999,24.305,59.669,40.302,37.366,53.654,57.735,33.337,61.261,26.361,69.896,21.169,70.41,20.522,51.738,48.26300000000001,59.778,6.8610000000000015,"Jerauld, SD",532.63,True,2013.0,967.0,55.0,264.0,648.0,0.6701,red,3.7793590297204442,27.30093071354705,67.01137538779732,39.71044467425027,Repub
46075,County,"Jones County, South Dakota",34.306999999999995,65.532,59.423,41.261,61.328,39.529,43.808,16.612000000000002,42.258,17.171,52.563,22.762,54.143,13.21,66.876,11.294,61.347,11.614,68.60300000000001,31.024,58.035,40.162,59.365,39.894,33.855,65.788,84.191,15.279000000000002,77.813,21.622,28.397,72.542,50.433,36.938,70.692,29.464,41.527,29.255,65.081,16.495,52.258,34.843,52.067,26.645,54.81100000000001,45.15600000000001,36.864,57.291,57.94300000000001,35.85800000000001,59.592,29.841,68.196,25.628,69.405,23.663,48.855,51.145,56.44600000000001,7.296,"Jones, SD",971.66,True,903.0,558.0,39.0,69.0,450.0,0.8065,red,0.9293374225552148,12.365591397849462,80.64516129032258,68.27956989247312,Repub
46077,County,"Kingsbury County, South Dakota",31.734,68.185,61.615,38.124,62.212,37.768,45.512,16.694000000000006,43.139,17.487000000000002,52.532,21.495,54.462,12.883,67.22,11.147,60.605,11.866,70.033,29.103,60.951,37.341,61.3,37.879,36.647,63.083,84.34100000000002,15.126,78.971,20.293,26.063,74.096,48.555,40.385,72.194,27.653,39.992,28.5,64.582,16.614,51.294,37.203,49.851000000000006,28.476,55.195,44.835,35.84,56.023,55.654,36.008,58.481,29.291,67.63600000000001,24.018,68.539,23.194000000000006,48.702,51.298,56.989,7.257999999999999,"Kingsbury, SD",863.67,True,4939.0,2551.0,168.0,703.0,1680.0,0.6586,red,5.718619380087303,27.557820462563697,65.85652685221481,38.298706389651116,Repub
46079,County,"Lake County, South Dakota",31.36,68.59100000000001,61.809,37.49,62.157,37.391,46.463,17.047,43.729,18.083,52.996,21.637,53.209,13.194,66.689,11.300999999999998,59.597,12.305,70.124,28.808000000000003,62.108,36.326,61.611,37.602,38.137,61.81800000000001,85.14200000000002,14.297,80.12100000000002,19.019,25.42,74.262,45.78,43.74,72.105,27.508000000000006,39.527,29.147,65.589,16.234,51.125,37.851,48.653,29.886,55.387,44.64100000000001,34.856,56.179,54.139,36.777,58.17,29.137,66.82300000000001,24.266,67.47,24.134,48.392,51.608,58.923,7.375,"Lake, SD",575.06,True,12797.0,6786.0,434.0,2314.0,4038.0,0.595,red,22.253330087295236,34.099616858237546,59.50486295313881,25.405246094901266,Repub
46081,County,"Lawrence County, South Dakota",34.685,65.236,62.288,37.538,64.484,35.565,46.369,16.680999999999994,44.326,17.041,54.187,21.183000000000003,54.804,13.009,67.113,11.066,61.128,11.581,70.051,29.208,60.658,37.997,58.092,41.279,34.857,64.89399999999999,85.20100000000002,14.229,79.51,19.789,27.631,72.501,50.573,38.529,72.281,27.513,43.478,27.166,66.679,16.051,53.057,35.22400000000001,52.588,27.563,57.368,42.67100000000001,36.706,55.456,56.81100000000001,35.387,60.014,27.724,69.029,23.355,69.245,22.593000000000004,49.856,50.144,59.802,7.0470000000000015,"Lawrence, SD",800.31,True,25844.0,11842.0,1075.0,3356.0,7411.0,0.6258,red,32.2924866614187,28.339807464955246,62.58233406519169,34.242526600236445,Repub
46083,County,"Lincoln County, South Dakota",31.237,68.75,59.865,39.272,60.003,39.342,45.737,18.161,43.537,18.829,51.48,22.742,51.289,14.315,65.408,11.711,58.163,13.17,69.572,29.4,61.28100000000001,37.072,60.334,38.962,38.055,61.869,84.617,14.755,80.196,18.793,25.119,74.477,45.695,44.175,70.89,28.568,38.937,29.816,64.351,17.401,49.576,38.924,49.362,31.521,54.287,45.76300000000001,32.868,57.65600000000001,52.073,38.724,57.17,30.407,65.93,24.874,66.08,25.346,46.874,53.127,57.982,7.866,"Lincoln, SD",578.59,True,61128.0,25231.0,1656.0,8076.0,15499.0,0.6143,red,105.64994210062392,32.00824382703817,61.42840156949784,29.420157742459665,Repub
46085,County,"Lyman County, South Dakota",32.65,67.156,62.115,37.606,62.48,37.515,46.791,16.201,44.956,16.355999999999998,53.341,20.759,54.569,12.705,67.053,11.372,59.733,11.802,69.661,29.349,60.029,37.797,57.289,41.534,33.876,65.395,84.272,14.822,79.029,19.849,22.779,76.813,51.055,37.161,72.794,26.844,44.099,25.029,66.663,14.664,53.13800000000001,34.121,51.17,25.785,57.81800000000001,42.245,39.056,52.15,58.747,32.707,61.557,26.719,68.604,23.076,69.986,21.583,50.633,49.368,57.404,6.63,"Lyman, SD",1707.06,True,3781.0,1421.0,75.0,369.0,977.0,0.6875,red,2.2149192178365142,25.967628430682616,68.75439831104856,42.786769880365945,Repub
46087,County,"McCook County, South Dakota",31.442,68.453,60.599,39.109,60.947,38.948,45.147,17.39,43.569,17.645,52.176,22.124,53.155,13.513,65.637,11.587,59.147,12.47,69.41,29.676,59.45,38.524,59.291,39.771,35.857,63.722,83.90299999999998,15.348,78.84100000000002,20.148,25.137,74.987,48.368,39.981,71.34,28.383000000000006,41.155,28.33,64.315,16.619,50.941,36.897,49.912,28.315,55.01300000000001,44.987,35.1,55.986,54.8,36.296,58.025,29.33,66.747,24.454,67.39699999999999,23.814,48.12600000000001,51.874,56.601000000000006,7.494,"McCook, SD",577.16,True,5586.0,2587.0,170.0,623.0,1794.0,0.6935,red,9.678425393305151,24.081948202551217,69.34673366834171,45.264785465790496,Repub
46089,County,"McPherson County, South Dakota",31.753,68.098,59.474,40.836,60.627,39.72,43.104,18.006,41.128,18.588,50.598,23.279,51.957,14.02,64.507,12.273,58.503,12.883,67.315,31.908,57.351000000000006,40.718,61.346,37.665,36.89,62.484,83.26299999999998,16.116,77.002,22.258000000000006,25.658,74.765,46.95,40.516,69.673,30.258000000000006,40.236,30.045,63.019,17.288,49.565,37.7,48.403,28.018,53.518,46.46100000000001,35.69300000000001,56.307,55.282,36.56800000000001,57.164,30.455,65.541,26.331,66.742,24.757,47.794,52.205,55.113,7.612999999999999,"McPherson, SD",1151.85,True,2379.0,1137.0,53.0,192.0,892.0,0.7845,red,2.0653730954551377,16.886543535620053,78.45206684256816,61.56552330694811,Repub
46091,County,"Marshall County, South Dakota",32.918,67.008,64.85300000000001,34.49,64.913,34.68,48.118,15.945,45.197,16.711,54.789,19.989,55.344,12.009,68.108,10.717,61.39,11.36,71.47800000000002,27.361,63.334,35.1,59.36,39.717,36.591,63.287,85.758,13.58,80.666,18.445,25.819000000000006,73.843,48.022,41.273,74.212,25.433000000000003,42.61,26.53,67.22399999999999,14.644,53.022,36.169,51.115,27.952,57.801,42.252,37.206,54.16,56.674,34.376999999999995,60.255,27.213,68.413,22.68,69.35600000000001,22.319000000000006,50.608,49.392,60.607,6.7029999999999985,"Marshall, SD",885.63,True,4935.0,1947.0,137.0,754.0,1056.0,0.5424,red,5.572304461230988,38.72624550590652,54.23728813559322,15.511042629686699,Repub
46093,County,"Meade County, South Dakota",31.665,68.26100000000001,58.897,40.978,59.411,40.695,44.57100000000001,18.344,43.62600000000001,18.359,50.853,24.23,51.926,14.796,64.139,12.436,58.01300000000001,13.246,67.84100000000001,30.912,57.887,39.322,58.86600000000001,39.245,35.615,63.986,82.93799999999997,15.868,77.973,20.66,25.991,74.219,48.96100000000001,39.371,70.443,29.304,41.143,29.391,62.995,17.77,50.119,37.529,50.71,28.844,53.933,46.091,34.727,56.993,54.456,37.586,58.082,30.525,66.467,25.69,66.866,25.221,47.703,52.298,55.538,7.792000000000002,"Meade, SD",3482.46,True,28332.0,11621.0,957.0,2223.0,8441.0,0.7264,red,8.135628262779761,19.12916272265726,72.63574563290595,53.506582910248696,Repub
46095,County,"Mellette County, South Dakota",33.052,66.691,66.916,32.6,65.13,34.593,49.617,14.720999999999998,46.577,15.178,55.868,18.928,56.717,11.378,67.98100000000001,10.905,61.56100000000001,10.814,70.64,27.851,63.227,34.472,56.99100000000001,41.56800000000001,34.163000000000004,65.281,84.88799999999998,14.098,79.385,19.443,20.706,78.437,50.823,37.608,74.445,25.05,46.956,23.221,67.795,12.976,55.394,32.563,50.871,24.602,60.702,39.383,42.27,47.976000000000006,61.161,29.219,63.72,23.597,70.04,20.662,71.22,20.112,53.437,46.563,60.178,5.862,"Mellette, SD",1309.75,True,2061.0,683.0,43.0,238.0,402.0,0.5886,red,1.5735827447986257,34.84626647144949,58.85797950219619,24.011713030746698,Repub
46097,County,"Miner County, South Dakota",31.106,68.798,60.987,38.746,61.12,38.794,44.907,17.305999999999994,42.392,18.157,51.58,22.268,52.718,13.409,65.545,11.666,59.0,12.475,68.906,30.147,59.658,38.633,61.49100000000001,37.574,37.52,62.168,84.164,15.232,78.6,20.569000000000006,25.207,74.839,46.52,41.99800000000001,71.339,28.441,39.866,29.231,63.786,16.715,50.03100000000001,38.018,48.252,28.894,54.163,45.856,35.114000000000004,56.087,54.604,36.452,57.342,29.709,65.956,25.203000000000007,66.92,24.407,47.974,52.025,56.596,7.421,"Miner, SD",571.99,True,2216.0,1064.0,77.0,281.0,706.0,0.6635,red,3.8741936047833,26.409774436090228,66.35338345864662,39.94360902255639,Repub
46099,County,"Minnehaha County, South Dakota",32.236,67.755,64.987,34.089,66.258,33.185,50.502,16.343,49.379,16.607,58.35,18.911,57.592,12.077,69.862,10.713,62.356,11.634,72.987,25.938,65.546,32.647,55.117,44.62300000000001,36.012,63.589,86.738,12.597,81.36399999999998,17.669,24.999,74.465,50.114,40.12,75.68,24.03,51.26300000000001,21.474,71.921,12.165,54.809,34.681999999999995,56.346,26.268,60.254,39.051,37.844,51.753,56.471,32.445,61.989,24.665,69.079,20.381,71.164,17.913,52.54,47.46,64.505,6.9510000000000005,"Minnehaha, SD",813.69,True,193134.0,78263.0,5610.0,30610.0,42043.0,0.5372,red,237.3557497326992,39.11171307003309,53.72014872928459,14.608435659251498,Repub
46101,County,"Moody County, South Dakota",33.011,66.86399999999999,64.528,34.725,63.872,35.80300000000001,48.45,15.603,46.576,15.806,55.518,19.819000000000006,56.305,11.97,68.405,10.517,61.496,11.091,71.665,27.295,62.679,35.37300000000001,56.942,42.04600000000001,33.681999999999995,66.036,85.31700000000002,13.839,80.55,18.35,24.308000000000003,75.488,51.299,37.773,74.559,25.121,44.303,24.949,67.382,14.193,54.169,34.065,52.62,26.341,59.154,40.903,38.19,52.771,58.178,32.742,61.779,25.846,69.73899999999999,21.382,70.329,21.149,51.202,48.799,59.575,6.569,"Moody, SD",521.1,True,6576.0,2933.0,159.0,1043.0,1731.0,0.5902,red,12.619458837075415,35.56085918854415,59.01807023525401,23.45721104670986,Repub
46102,County,"Oglala Lakota County, South Dakota",42.51600000000001,57.136,77.961,21.074,77.69800000000002,21.79,60.394,10.848,59.65,9.682,68.78399999999999,11.976,68.418,7.388,75.975,8.161,69.952,7.552,78.344,19.954,71.66,25.562,40.107,58.301,22.844,76.227,88.311,10.165,84.17200000000003,14.232,20.248,77.797,65.354,24.655,83.461,15.909,64.623,12.251,79.476,6.716,68.656,21.541,67.44800000000001,15.775,75.712,24.375,54.715,36.615,72.8,18.705,76.155,13.923,80.14,11.569,81.007,11.53,66.126,33.873000000000005,71.93,3.695,,,,14177.0,,,,,,,,,,,Repub
46103,County,"Pennington County, South Dakota",30.921,69.063,61.807,37.592,59.609,40.01,46.197,18.03,44.067,18.427,50.12,25.584,51.33600000000001,14.98,63.133,12.635,57.947,13.488,66.632,31.688,59.488,37.836,59.451,38.199,37.04,62.999,82.85600000000002,15.729,78.711,19.744,24.6,75.035,44.731,44.102,72.28,27.296,39.052,30.598000000000006,63.553,17.518,50.00899999999999,38.827,49.19300000000001,29.42,52.989,47.206,34.254,56.409,52.621,39.264,56.3,32.528,63.19600000000001,28.766,64.7,27.295,47.697,52.303,56.01300000000001,7.5,"Pennington, SD",2784.31,True,113775.0,47743.0,3865.0,14074.0,29804.0,0.6243,red,40.86290678839641,29.478667029721635,62.42590536832625,32.94723833860461,Repub
